record_type,seed,family,axis,component,level,value,class_index,f1,target_positive,predicted_positive,diagnostic
rationale_class,44,brightness,R,joint_rationale,3,,10,0.0,136,0,
rationale_class,44,brightness,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,44,brightness,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,44,brightness,R,joint_rationale,3,,13,0.022099447513812154,175,6,
rationale_class,44,brightness,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,44,brightness,R,joint_rationale,3,,15,0.5186813186813187,860,505,
rationale_class,44,brightness,R,joint_rationale,3,,16,0.3941940412528648,897,412,
rationale_class,44,brightness,R,joint_rationale,3,,17,0.39264990328820115,713,321,
rationale_class,44,brightness,R,joint_rationale,3,,18,0.5708542713567839,1182,808,
rationale_class,44,brightness,R,joint_rationale,3,,19,0.2528957528957529,826,210,
rationale_class,44,brightness,R,joint_rationale,3,,20,0.25346534653465347,403,102,
action_class,44,brightness,A,action_only,4,,0,0.7949019607843137,2484,2616,
action_class,44,brightness,A,action_only,4,,1,0.7520918001434377,2103,2080,
action_class,44,brightness,A,action_only,4,,2,0.5451950523311132,1225,877,
action_class,44,brightness,A,action_only,4,,3,0.5668183698800165,1339,1078,
safety_diagnostic,44,brightness,S,action_only,4,0.4077404104237341,,,,,tie_averaged_aurc
safety_diagnostic,44,brightness,S,action_only,4,0.40773788093461977,,,,,canonical_stable_aurc
safety_diagnostic,44,brightness,S,action_only,4,0.5014627011214042,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,brightness,S,action_only,4,0.6717621205878314,,,,,correctness_auroc
safety_diagnostic,44,brightness,S,action_only,4,0.3299013087362302,,,,,ece
safety_diagnostic,44,brightness,S,action_only,4,0.532587228439763,,,,,exact_set_error_rate
safety_diagnostic,44,brightness,S,action_only,4,0.3252747252747253,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,brightness,S,action_only,4,0.8131868131868132,,,,,lowest_confidence_decile_error_rate
action_class,44,brightness,A,joint,4,,0,0.8135464231354642,2484,2772,
action_class,44,brightness,A,joint,4,,1,0.7544036235530951,2103,1871,
action_class,44,brightness,A,joint,4,,2,0.6021155410903173,1225,1233,
action_class,44,brightness,A,joint,4,,3,0.5936240381091975,1339,1390,
safety_diagnostic,44,brightness,S,joint,4,0.3986651295378015,,,,,tie_averaged_aurc
safety_diagnostic,44,brightness,S,joint,4,0.39868199333123694,,,,,canonical_stable_aurc
safety_diagnostic,44,brightness,S,joint,4,0.49829351535836175,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,brightness,S,joint,4,0.6681359049965573,,,,,correctness_auroc
safety_diagnostic,44,brightness,S,joint,4,0.3547615425704509,,,,,ece
safety_diagnostic,44,brightness,S,joint,4,0.5297344744349353,,,,,exact_set_error_rate
safety_diagnostic,44,brightness,S,joint,4,0.3076923076923077,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,brightness,S,joint,4,0.8131868131868132,,,,,lowest_confidence_decile_error_rate
rationale_class,44,brightness,R,joint_rationale,4,,0,0.6619414483821263,1574,1671,
rationale_class,44,brightness,R,joint_rationale,4,,1,0.4399615754082613,667,374,
rationale_class,44,brightness,R,joint_rationale,4,,2,0.42555831265508687,941,671,
rationale_class,44,brightness,R,joint_rationale,4,,3,0.6098988823842469,1083,796,
rationale_class,44,brightness,R,joint_rationale,4,,4,0.4479638009049774,302,140,
rationale_class,44,brightness,R,joint_rationale,4,,5,0.0,39,0,
rationale_class,44,brightness,R,joint_rationale,4,,6,0.0,34,0,
rationale_class,44,brightness,R,joint_rationale,4,,7,0.7464715107161526,1037,876,
rationale_class,44,brightness,R,joint_rationale,4,,8,0.0,89,0,
rationale_class,44,brightness,R,joint_rationale,4,,9,0.0,29,0,
rationale_class,44,brightness,R,joint_rationale,4,,10,0.0,136,0,
rationale_class,44,brightness,R,joint_rationale,4,,11,0.0,68,0,
rationale_class,44,brightness,R,joint_rationale,4,,12,0.0,23,0,
rationale_class,44,brightness,R,joint_rationale,4,,13,0.022222222222222223,175,5,
rationale_class,44,brightness,R,joint_rationale,4,,14,0.0,69,0,
rationale_class,44,brightness,R,joint_rationale,4,,15,0.5286024619840695,860,521,
rationale_class,44,brightness,R,joint_rationale,4,,16,0.39206712433257057,897,414,
rationale_class,44,brightness,R,joint_rationale,4,,17,0.38747553816046965,713,309,
rationale_class,44,brightness,R,joint_rationale,4,,18,0.5649317837291561,1182,797,
rationale_class,44,brightness,R,joint_rationale,4,,19,0.248046875,826,198,
rationale_class,44,brightness,R,joint_rationale,4,,20,0.24,403,97,
action_class,44,blur,A,action_only,0,,0,0.7993012422360248,2484,2668,
action_class,44,blur,A,action_only,0,,1,0.7506715506715507,2103,1992,
action_class,44,blur,A,action_only,0,,2,0.5547584887613582,1225,866,
action_class,44,blur,A,action_only,0,,3,0.5688149688149688,1339,1066,
safety_diagnostic,44,blur,S,action_only,0,0.3999276701854974,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,action_only,0,0.39995108947180996,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,action_only,0,0.4900048756704047,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,action_only,0,0.6701972317270037,,,,,correctness_auroc
safety_diagnostic,44,blur,S,action_only,0,0.3280800593920099,,,,,ece
safety_diagnostic,44,blur,S,action_only,0,0.5249067368883037,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,action_only,0,0.3120879120879121,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,action_only,0,0.8395604395604396,,,,,lowest_confidence_decile_error_rate
action_class,44,blur,A,joint,0,,0,0.8147451570434455,2484,2833,
action_class,44,blur,A,joint,0,,1,0.7556803676282869,2103,1814,
action_class,44,blur,A,joint,0,,2,0.6065773447015834,1225,1238,
action_class,44,blur,A,joint,0,,3,0.5985239852398524,1339,1371,
safety_diagnostic,44,blur,S,joint,0,0.39182521865478787,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,joint,0,0.3918369113040415,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,joint,0,0.4907362262311068,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,joint,0,0.6663743441556337,,,,,correctness_auroc
safety_diagnostic,44,blur,S,joint,0,0.3470004931737897,,,,,ece
safety_diagnostic,44,blur,S,joint,0,0.5207373271889401,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,joint,0,0.27472527472527475,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,joint,0,0.7912087912087912,,,,,lowest_confidence_decile_error_rate
rationale_class,44,blur,R,joint_rationale,0,,0,0.6703431372549019,1574,1690,
rationale_class,44,blur,R,joint_rationale,0,,1,0.4576744186046512,667,408,
rationale_class,44,blur,R,joint_rationale,0,,2,0.44126416219439474,941,736,
rationale_class,44,blur,R,joint_rationale,0,,3,0.6110812264658418,1083,776,
rationale_class,44,blur,R,joint_rationale,0,,4,0.45248868778280543,302,140,
rationale_class,44,blur,R,joint_rationale,0,,5,0.0,39,0,
rationale_class,44,blur,R,joint_rationale,0,,6,0.0,34,0,
rationale_class,44,blur,R,joint_rationale,0,,7,0.7510504201680672,1037,867,
rationale_class,44,blur,R,joint_rationale,0,,8,0.0,89,0,
rationale_class,44,blur,R,joint_rationale,0,,9,0.0,29,0,
rationale_class,44,blur,R,joint_rationale,0,,10,0.0,136,0,
rationale_class,44,blur,R,joint_rationale,0,,11,0.0,68,0,
rationale_class,44,blur,R,joint_rationale,0,,12,0.0,23,0,
rationale_class,44,blur,R,joint_rationale,0,,13,0.03296703296703297,175,7,
rationale_class,44,blur,R,joint_rationale,0,,14,0.0,69,0,
rationale_class,44,blur,R,joint_rationale,0,,15,0.5136531365313654,860,495,
rationale_class,44,blur,R,joint_rationale,0,,16,0.4027047332832457,897,434,
rationale_class,44,blur,R,joint_rationale,0,,17,0.39848914069877245,713,346,
rationale_class,44,blur,R,joint_rationale,0,,18,0.5672544080604534,1182,803,
rationale_class,44,blur,R,joint_rationale,0,,19,0.2556818181818182,826,230,
rationale_class,44,blur,R,joint_rationale,0,,20,0.2607003891050584,403,111,
action_class,44,blur,A,action_only,1,,0,0.799297834991223,2484,2643,
action_class,44,blur,A,action_only,1,,1,0.7546161321671526,2103,2013,
action_class,44,blur,A,action_only,1,,2,0.5543322163714696,1225,864,
action_class,44,blur,A,action_only,1,,3,0.5678496868475992,1339,1056,
safety_diagnostic,44,blur,S,action_only,1,0.40101427865613914,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,action_only,1,0.4010428528385225,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,action_only,1,0.492686494392979,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,action_only,1,0.6694868085878883,,,,,correctness_auroc
safety_diagnostic,44,blur,S,action_only,1,0.329034168929531,,,,,ece
safety_diagnostic,44,blur,S,action_only,1,0.5255650647355716,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,action_only,1,0.3252747252747253,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,action_only,1,0.8219780219780219,,,,,lowest_confidence_decile_error_rate
action_class,44,blur,A,joint,1,,0,0.8146184434766143,2484,2797,
action_class,44,blur,A,joint,1,,1,0.7578680203045686,2103,1837,
action_class,44,blur,A,joint,1,,2,0.6077393075356415,1225,1230,
action_class,44,blur,A,joint,1,,3,0.5958395245170877,1339,1353,
safety_diagnostic,44,blur,S,joint,1,0.3892437104541256,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,joint,1,0.38925531603110564,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,joint,1,0.48683568990736226,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,joint,1,0.6674277788923011,,,,,correctness_auroc
safety_diagnostic,44,blur,S,joint,1,0.3449092734596285,,,,,ece
safety_diagnostic,44,blur,S,joint,1,0.5189817862628923,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,joint,1,0.2813186813186813,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,joint,1,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
rationale_class,44,blur,R,joint_rationale,1,,0,0.6697616836892603,1574,1657,
rationale_class,44,blur,R,joint_rationale,1,,1,0.46366145354185834,667,420,
rationale_class,44,blur,R,joint_rationale,1,,2,0.4351515151515152,941,709,
rationale_class,44,blur,R,joint_rationale,1,,3,0.6180851063829788,1083,797,
rationale_class,44,blur,R,joint_rationale,1,,4,0.45495495495495497,302,142,
rationale_class,44,blur,R,joint_rationale,1,,5,0.0,39,0,
rationale_class,44,blur,R,joint_rationale,1,,6,0.0,34,0,
rationale_class,44,blur,R,joint_rationale,1,,7,0.7478902953586498,1037,859,
rationale_class,44,blur,R,joint_rationale,1,,8,0.0,89,0,
rationale_class,44,blur,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,44,blur,R,joint_rationale,1,,10,0.0,136,0,
rationale_class,44,blur,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,44,blur,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,44,blur,R,joint_rationale,1,,13,0.03278688524590164,175,8,
rationale_class,44,blur,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,44,blur,R,joint_rationale,1,,15,0.5179750550256786,860,503,
rationale_class,44,blur,R,joint_rationale,1,,16,0.3984848484848485,897,423,
rationale_class,44,blur,R,joint_rationale,1,,17,0.40373831775700936,713,357,
rationale_class,44,blur,R,joint_rationale,1,,18,0.5681477783325013,1182,821,
rationale_class,44,blur,R,joint_rationale,1,,19,0.25402843601895736,826,229,
rationale_class,44,blur,R,joint_rationale,1,,20,0.2563106796116505,403,112,
action_class,44,blur,A,action_only,2,,0,0.7957286929009294,2484,2573,
action_class,44,blur,A,action_only,2,,1,0.7516746411483254,2103,2077,
action_class,44,blur,A,action_only,2,,2,0.5480908651522475,1225,844,
action_class,44,blur,A,action_only,2,,3,0.5754560530679934,1339,1073,
safety_diagnostic,44,blur,S,action_only,2,0.3960455425808622,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,action_only,2,0.3960740161093628,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,action_only,2,0.4931740614334471,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,action_only,2,0.6726430800846738,,,,,correctness_auroc
safety_diagnostic,44,blur,S,action_only,2,0.32895295788038614,,,,,ece
safety_diagnostic,44,blur,S,action_only,2,0.5260039499670837,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,action_only,2,0.3054945054945055,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,action_only,2,0.8219780219780219,,,,,lowest_confidence_decile_error_rate
action_class,44,blur,A,joint,2,,0,0.8116497413297566,2484,2735,
action_class,44,blur,A,joint,2,,1,0.7617859815415315,2103,1906,
action_class,44,blur,A,joint,2,,2,0.6029411764705882,1225,1223,
action_class,44,blur,A,joint,2,,3,0.5970819304152637,1339,1334,
safety_diagnostic,44,blur,S,joint,2,0.3928958341328423,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,joint,2,0.3928969884124575,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,joint,2,0.49122379327157484,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,joint,2,0.6707936969973992,,,,,correctness_auroc
safety_diagnostic,44,blur,S,joint,2,0.34771992405568763,,,,,ece
safety_diagnostic,44,blur,S,joint,2,0.5229317533464999,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,joint,2,0.2813186813186813,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,joint,2,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
rationale_class,44,blur,R,joint_rationale,2,,0,0.6632782719186785,1574,1574,
rationale_class,44,blur,R,joint_rationale,2,,1,0.4673231871083259,667,450,
rationale_class,44,blur,R,joint_rationale,2,,2,0.41471147748890297,941,636,
rationale_class,44,blur,R,joint_rationale,2,,3,0.6301790281329923,1083,872,
rationale_class,44,blur,R,joint_rationale,2,,4,0.45739910313901344,302,144,
rationale_class,44,blur,R,joint_rationale,2,,5,0.0,39,0,
rationale_class,44,blur,R,joint_rationale,2,,6,0.0,34,0,
rationale_class,44,blur,R,joint_rationale,2,,7,0.7460148777895855,1037,845,
rationale_class,44,blur,R,joint_rationale,2,,8,0.0,89,0,
rationale_class,44,blur,R,joint_rationale,2,,9,0.0,29,0,
rationale_class,44,blur,R,joint_rationale,2,,10,0.0,136,0,
rationale_class,44,blur,R,joint_rationale,2,,11,0.0,68,0,
rationale_class,44,blur,R,joint_rationale,2,,12,0.0,23,0,
rationale_class,44,blur,R,joint_rationale,2,,13,0.03278688524590164,175,8,
rationale_class,44,blur,R,joint_rationale,2,,14,0.0,69,0,
rationale_class,44,blur,R,joint_rationale,2,,15,0.5224312590448625,860,522,
rationale_class,44,blur,R,joint_rationale,2,,16,0.3981762917933131,897,419,
rationale_class,44,blur,R,joint_rationale,2,,17,0.41589648798521256,713,369,
rationale_class,44,blur,R,joint_rationale,2,,18,0.5734058329214039,1182,841,
rationale_class,44,blur,R,joint_rationale,2,,19,0.25733207190160834,826,231,
rationale_class,44,blur,R,joint_rationale,2,,20,0.25918762088974856,403,114,
action_class,44,blur,A,action_only,3,,0,0.79136400322841,2484,2472,
action_class,44,blur,A,action_only,3,,1,0.7510548523206751,2103,2163,
action_class,44,blur,A,action_only,3,,2,0.5272007912957468,1225,797,
action_class,44,blur,A,action_only,3,,3,0.5692631578947368,1339,1036,
safety_diagnostic,44,blur,S,action_only,3,0.39589576826885015,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,action_only,3,0.39592150839855816,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,action_only,3,0.49902486591906386,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,action_only,3,0.6791739098830465,,,,,correctness_auroc
safety_diagnostic,44,blur,S,action_only,3,0.3285699334680108,,,,,ece
safety_diagnostic,44,blur,S,action_only,3,0.5301733596664472,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,action_only,3,0.2681318681318681,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,action_only,3,0.810989010989011,,,,,lowest_confidence_decile_error_rate
action_class,44,blur,A,joint,3,,0,0.8066900038895372,2484,2658,
action_class,44,blur,A,joint,3,,1,0.7630086313193588,2103,1952,
action_class,44,blur,A,joint,3,,2,0.6009811937857726,1225,1221,
action_class,44,blur,A,joint,3,,3,0.5906389301634473,1339,1353,
safety_diagnostic,44,blur,S,joint,3,0.39590291952181955,,,,,tie_averaged_aurc
safety_diagnostic,44,blur,S,joint,3,0.39590897925159485,,,,,canonical_stable_aurc
safety_diagnostic,44,blur,S,joint,3,0.4970745977571916,,,,,unsafe_acceptance_rate_90
safety_diagnostic,44,blur,S,joint,3,0.6684164351061678,,,,,correctness_auroc
safety_diagnostic,44,blur,S,joint,3,0.34573062239427077,,,,,ece
safety_diagnostic,44,blur,S,joint,3,0.5242484090410358,,,,,exact_set_error_rate
safety_diagnostic,44,blur,S,joint,3,0.29010989010989013,,,,,highest_confidence_decile_error_rate
safety_diagnostic,44,blur,S,joint,3,0.7692307692307693,,,,,lowest_confidence_decile_error_rate
rationale_class,44,blur,R,joint_rationale,3,,0,0.6476190476190476,1574,1471,
rationale_class,44,blur,R,joint_rationale,3,,1,0.4690265486725664,667,463,
rationale_class,44,blur,R,joint_rationale,3,,2,0.3876592890677398,941,550,
rationale_class,44,blur,R,joint_rationale,3,,3,0.6367226061204343,1083,943,
rationale_class,44,blur,R,joint_rationale,3,,4,0.4469525959367946,302,141,
rationale_class,44,blur,R,joint_rationale,3,,5,0.0,39,0,
rationale_class,44,blur,R,joint_rationale,3,,6,0.0,34,0,
rationale_class,44,blur,R,joint_rationale,3,,7,0.7376873661670236,1037,831,
rationale_class,44,blur,R,joint_rationale,3,,8,0.0,89,0,
rationale_class,44,blur,R,joint_rationale,3,,9,0.0,29,0,
rationale_class,44,blur,R,joint_rationale,3,,10,0.0,136,0,
rationale_class,44,blur,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,44,blur,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,44,blur,R,joint_rationale,3,,13,0.03278688524590164,175,8,
rationale_class,44,blur,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,44,blur,R,joint_rationale,3,,15,0.524187725631769,860,525,
rationale_class,44,blur,R,joint_rationale,3,,16,0.3990860624523991,897,416,
rationale_class,44,blur,R,joint_rationale,3,,17,0.41742286751361163,713,389,
rationale_class,44,blur,R,joint_rationale,3,,18,0.579466929911155,1182,844,
rationale_class,44,blur,R,joint_rationale,3,,19,0.26517273576097106,826,245,
rationale_class,44,blur,R,joint_rationale,3,,20,0.2563106796116505,403,112,
